ip.src_host,snmp.msgAuthoritativeEngineID,snmp.msgAuthoritativeEngineBoots,snmp.msgAuthoritativeEngineTime,Enterprise code,Mac
145.131.184.22,800000090300f4cfe2387fc2,1,6586562,9,00f4cfe2387fc2
87.237.28.1,800000090300508789f11c31,5,7107596,9,00508789f11c31
141.255.178.87,80000009030010e376a2a300,13,357509,9,0010e376a2a300
145.131.180.17,80000009030000a2eea536ec,1,6236458,9,0000a2eea536ec
145.145.19.254,8000000903004ce1756bc260,20,33254319,9,004ce1756bc260
95.96.234.255,80000009030094d469558000,16,28302621,9,0094d469558000
94.208.13.0,800000090300848a8df19400,8,28473975,9,00848a8df19400
109.109.109.40,800000090300b0c53ce4ad80,34,31933888,9,00b0c53ce4ad80
88.218.152.97,80000634b29e2000101470d8f7,5,10302326,1588,No Mac indication (0x03)
149.143.25.254,0000000903008478ac4a1e84,2,1307565,9,not_set
89.146.63.157,80000009ee000008e3fffc08,3,52591070,9,No Mac indication (0x03)
92.66.181.45,800000090300f04a02521600,42,10181463,9,00f04a02521600
92.65.176.148,800000090300bc5a56ec0300,8,119245706,9,00bc5a56ec0300
144.178.230.23,8000000903005c710db2bccd,2,88895756,9,005c710db2bccd
87.233.195.146,80000a4c034c6d58397f23,25,15459648,2636,4c6d58397f23
93.117.231.62,800007db031c3d2fca9813,14,48826190,2011,1c3d2fca9813
144.178.238.220,80000009030070df2ffa6759,2,18768949,9,0070df2ffa6759
93.117.228.121,800033870370fc8c686e60,0,0,13191,70fc8c686e60
93.117.218.121,800000090300a49bcd79a880,24,16913280,9,00a49bcd79a880
151.236.147.20,8000000903006879098d7501,5,6930885,9,006879098d7501
95.96.172.0,8000000903000029c2017000,8,30808543,9,000029c2017000
93.117.235.249,8000000903007411b2a5f180,8,63563994,9,007411b2a5f180
89.200.70.245,80001f88031056caa06aa0,1,12527686,8072,1056caa06aa0
95.142.54.233,8000000903000042683b1ad0,2,17025329,9,000042683b1ad0
87.215.63.154,800000090300502fa8301d28,3,14270200,9,00502fa8301d28
94.209.242.1,8000000903006c410e152c00,9,32104238,9,006c410e152c00
145.131.167.73,8000000903001c1d86e139a7,2,49434079,9,001c1d86e139a7
109.109.107.155,800000090300a84fb1b2df80,14,33324012,9,00a84fb1b2df80
89.207.28.1,800000090300c89c1d431288,6,51459181,9,00c89c1d431288
91.232.115.161,800000090300b0aa7727b000,21,89162207,9,00b0aa7727b000
92.70.238.12,80000009030028ac9e908f44,3,60318275,9,0028ac9e908f44
109.234.32.142,80001f8880f0721421e36bca5b00000000,10,4043982,8072,No Mac indication (0x03)
151.248.51.249,800000090300a093516d1435,2,2790975,9,00a093516d1435
89.105.221.17,80001f8880acd43b196da3405e00000000,10,55727812,8072,No Mac indication (0x03)
139.122.197.254,800000090300d4e880c27400,4,14501981,9,00d4e880c27400
92.65.179.145,80000009030028940f6b0340,11,4204074,9,0028940f6b0340
93.117.199.251,800007db03fc73fb25f1ae,32,63427663,2011,fc73fb25f1ae
145.220.141.64,80001f8880261889700e3bf35f00000000,17,4008364,8072,No Mac indication (0x03)
89.188.23.24,800000090300001b53d39281,6,23470938,9,00001b53d39281
87.213.247.30,80000009030018809070ad5c,1,22992561,9,0018809070ad5c
88.218.155.82,80000634b20400001014d3d196,0,43711500,1588,No Mac indication (0x03)
87.251.49.254,8000113d0308bd436a8be8,2,69816601,4413,08bd436a8be8
87.215.64.88,800000090300748fc2793780,2,15111998,9,00748fc2793780
109.109.108.200,800000090300b0c53ce4ac80,10,30733159,9,00b0c53ce4ac80
93.117.216.48,8000000903005c3e065a5c00,6,62856088,9,005c3e065a5c00
87.236.1.160,800000090300c4f7d533ac00,17,40981298,9,00c4f7d533ac00
145.131.240.158,80000009030000fec88d3ae0,6,81466293,9,0000fec88d3ae0
144.178.228.239,800000090300d4c93cc516af,3,10900159,9,00d4c93cc516af
89.207.25.115,800000090300a03d6fcb7f00,5,265455607,9,00a03d6fcb7f00
143.177.216.0,502660000000010030000006,8,48774805,1344692224,not_set
145.131.132.41,80001f8880d999700d0870fa60,5,3990812,8072,No Mac indication (0x03)
109.109.104.137,800000090300b0c53ce4ac80,10,30733161,9,00b0c53ce4ac80
92.118.206.2,f5717f7483efd7b10500,1,23812056,1970372468,No Mac indication (0x03)
93.117.251.233,8000000903009077eebdeb80,44,4839540,9,009077eebdeb80
145.220.141.126,80001f8880261889700e3bf35f00000000,17,4008366,8072,No Mac indication (0x03)
149.143.50.209,80000009030044ae2533a300,6,1561642,9,0044ae2533a300
94.213.54.54,80000b2f0508952a7fe13333,1,2462776,2863,No Mac indication (0x03)
89.20.86.62,800000090300046273f687c6,9,99892526,9,00046273f687c6
92.110.92.1,80000009030000ebd5ed6800,13,28300901,9,0000ebd5ed6800
89.146.39.148,800000090300c4f7d5739400,18,37364560,9,00c4f7d5739400
90.145.146.130,8000000903000042685ff000,17,117985247,9,000042685ff000
143.177.228.0,502660000000010030000008,8,49554344,1344692224,not_set
145.220.141.146,80001f8880261889700e3bf35f00000000,17,4008369,8072,No Mac indication (0x03)
93.157.0.161,80001f8880c47d255c139bce4f00000000,95,42437332,8072,No Mac indication (0x03)
91.189.208.79,800000090300500f807e2d00,11,99149224,9,00500f807e2d00
147.12.1.0,00000009030010b3d6dc3c70,12,91812402,9,not_set
92.65.79.185,80001f8803001add7d57a0,1,1703968,8072,001add7d57a0
91.232.114.165,800000090300b0aa7727b000,21,89162215,9,00b0aa7727b000
94.103.144.152,80000009030000193036fe34,6,124085600,9,0000193036fe34
145.102.245.68,8000000903005006ab638100,33,1312913,9,005006ab638100
92.110.20.1,8000000903000029c2017000,8,30808554,9,000029c2017000
92.110.94.1,8000000903000029c2017000,8,30808554,9,000029c2017000
92.70.108.233,800000090300e4387ed77280,4,16264209,9,00e4387ed77280
92.65.115.168,800000090300d4c93c02b280,42,9765914,9,00d4c93c02b280
149.143.3.241,800000090300588b1c9a9f00,4,29544100,9,00588b1c9a9f00
143.178.24.0,502660000000010030000141,4,33646921,1344692224,not_set
89.146.51.230,80000009ee005c5ac76e63cf,7,41565727,9,No Mac indication (0x03)
89.20.87.103,800000090300a89d2186d174,4,8746121,9,00a89d2186d174
95.98.152.1,502660000000010030000034,7,57249661,1344692224,not_set
109.109.98.201,000000090300cced4dd8501a,11,1174786,9,not_set
94.211.33.1,800000090300d4ad710cbc00,39,32705756,9,00d4ad710cbc00
91.235.83.14,800000090300000000000000,5,16879029,9,00000000000000
92.65.85.254,80001f8880b3775c3af0836167,1,13840798,8072,No Mac indication (0x03)
94.101.104.64,80000009030070db986d2600,43,55447219,9,0070db986d2600
151.236.148.47,80000009030070db9883b73d,7,7198655,9,0070db9883b73d
109.109.109.183,800000090300b0c53ce4ad80,34,31933906,9,00b0c53ce4ad80
109.109.103.31,800000090300a84fb1b2df80,14,33324027,9,00a84fb1b2df80
93.92.24.126,80000009030028940ff77d40,3,157786407,9,0028940ff77d40
90.145.32.33,80001f8880801474150dc1a76500000000,8,2922944,8072,No Mac indication (0x03)
92.65.253.125,800000090300e41f7b0e7c80,26,46393093,9,00e41f7b0e7c80
91.189.211.145,80000009030058ac78268c80,16,4563053,9,0058ac78268c80
109.109.100.56,80000009030028affd10b000,16,11124937,9,0028affd10b000
92.109.64.0,80000009030000a289265400,32,30279384,9,0000a289265400
92.109.78.1,80000009030000ebd5ec4400,18,14389352,9,0000ebd5ec4400
109.109.102.1,8000000903007c210e058c80,20,36338211,9,007c210e058c80
92.70.38.161,8000000903003891b7b80700,26,14064021,9,003891b7b80700
145.128.197.217,8000000903000081c48ad768,1,7265962,9,000081c48ad768
89.146.51.170,80000009ee000008e3fffc2c,1,39227099,9,No Mac indication (0x03)
92.64.58.91,00000009020000024b7d8d6f,14,10994094,9,not_set
91.214.149.4,8000000903006cb2aed0ff00,30,56064876,9,006cb2aed0ff00
92.70.198.247,800000090300a89d2122e99a,1,371033,9,00a89d2122e99a
92.66.50.157,00000009020000024b7d8d6f,3,2525513,9,not_set
92.65.241.57,800000090300bc166551f522,4,22185406,9,00bc166551f522
87.236.7.13,8000000903008c1e804cce80,5,4337967,9,008c1e804cce80
92.66.35.67,800000090300b08bcf326ccc,5,21627329,9,00b08bcf326ccc
91.103.21.177,000000090300cced4dbbb7d0,3,6557111,9,not_set
89.20.78.128,800000090300f44e05068928,3,19631884,9,00f44e05068928
92.65.216.1,8000000903003c510e67f740,2,10042171,9,003c510e67f740
87.212.163.255,502660000000010030000137,3,59612505,1344692224,not_set
92.110.57.0,80000009030000ebd5ec4400,18,14389354,9,0000ebd5ec4400
93.158.217.73,80000009031c6a7a6a60c0,0,0,9,1c6a7a6a60c0
87.236.3.186,8000000903002c542d15db38,25,1702630,9,002c542d15db38
93.117.202.122,8000000903005c64f1b06880,10,8401110,9,005c64f1b06880
93.117.194.33,80000009030024d79c3b0e80,6,29129228,9,0024d79c3b0e80
144.178.71.189,80001f8880ae971c5100032066,2,34977191,8072,No Mac indication (0x03)
94.213.243.138,8000124c05889ffad10e0c33,712,57421,4684,No Mac indication (0x03)
144.178.228.3,80000009030070708bd73a5f,3,20483050,9,0070708bd73a5f
109.109.104.249,800000090300b0c53ce4ac80,10,30733175,9,00b0c53ce4ac80
134.19.179.233,80000a4c030c599c5c6200,1,149437698,2636,0c599c5c6200
93.184.99.61,800000090300f04a02856180,20,2438694,9,00f04a02856180
94.208.48.174,8000124c0570778172a80a33,131,352685,4684,No Mac indication (0x03)
92.67.87.212,8000000903005c710da413a4,5,9609102,9,005c710da413a4
87.255.35.153,80001f88803d603c0b4e7a056000000000,4,36013864,8072,No Mac indication (0x03)
151.236.147.228,8000000903007079b395e1a7,1,8125539,9,007079b395e1a7
93.117.193.129,800000090300c014fe453f00,20,19459007,9,00c014fe453f00
87.236.7.112,8000000903009077eeb31880,56,7784204,9,009077eeb31880
92.67.190.206,00000009020000024b7d8d6f,6,1553738,9,not_set
94.213.207.0,8000000903006c410e51c800,53,9108037,9,006c410e51c800
91.215.150.193,800007db03642cac2d6a00,5,152412334,2011,642cac2d6a00
89.146.51.38,80000009ee005c5ac76e63cf,7,41565738,9,No Mac indication (0x03)
93.117.220.7,800000090300889cadf45280,6,39238301,9,00889cadf45280
86.109.13.38,2e247ea9f0eb6686e445847a5d27aa3182d1510c9073f74dd7843f7b8db6ed4f,59,19309031,774143657,not_set
94.211.52.1,800000090300002790fe2000,20,30118925,9,00002790fe2000
154.14.176.78,800000090300f01d2db026c7,1,3866200,9,00f01d2db026c7
109.109.101.107,800000090300b0c53ce4b580,22,14526370,9,00b0c53ce4b580
92.120.4.19,80000009030070df2f569f00,7,58584197,9,0070df2f569f00
145.222.217.57,8000000903ccd3423c2728,0,0,9,ccd3423c2728
109.109.103.93,800000090300482e72fe6980,16,11823044,9,00482e72fe6980
92.108.143.255,80000009030000a289271400,8,29079140,9,0000a289271400
139.28.201.193,800000090300c08c60fa3300,45,2173971,9,00c08c60fa3300
92.66.218.249,800000090300c067af241deb,3,129141472,9,00c067af241deb
145.128.242.188,80000009ee000008e3fffc2c,1,39227106,9,No Mac indication (0x03)
151.248.51.37,80000009030078da6ec3f574,7,214494249,9,0078da6ec3f574
92.110.93.0,80000009030000ebd5ed6800,13,28300920,9,0000ebd5ed6800
143.179.94.0,502660000000010030000087,11,49641660,1344692224,not_set
89.20.78.41,800000090300a46c2abbaa0c,2,19720009,9,00a46c2abbaa0c
94.209.23.1,80000009030028526128e400,12,5894570,9,0028526128e400
91.244.224.194,80000009030024169d124e00,60,3369712,9,0024169d124e00
145.89.181.210,800000090300000b468651e0,1,7764667,9,00000b468651e0
94.211.52.0,800000090300002790fe2000,20,30118928,9,00002790fe2000
145.131.151.227,800000090300706bb99a7654,6,46593579,9,00706bb99a7654
87.119.82.122,80001f88809f59787c29000000,1,23858189,8072,No Mac indication (0x03)
109.109.103.159,800000090300b0c53ce4ac80,10,30733182,9,00b0c53ce4ac80
92.64.21.88,800000090300bc26c7fcf546,3,39754502,9,00bc26c7fcf546
151.248.50.158,80000009030070708bd73d7f,2,2669584,9,0070708bd73d7f
91.103.21.62,000000090300cced4dbbb7d0,3,6557122,9,not_set
143.179.66.1,502660000000010030000065,9,48863870,1344692224,not_set
91.189.208.81,800000090300500f807e2d00,11,99149245,9,00500f807e2d00
92.65.2.145,800000090300f8a73a6ba780,6,72684544,9,00f8a73a6ba780
109.72.83.162,80001f88809d49295872774f56,37739,59941,8072,No Mac indication (0x03)
93.184.102.206,8000000903005c710daa8280,14,93747222,9,005c710daa8280
145.128.241.28,80000009ee005c5ac76e63cf,7,41565746,9,No Mac indication (0x03)
93.92.25.193,80000009030070db98fbac7e,4,6585643,9,0070db98fbac7e
144.95.70.1,800000090300c4f7d5a559a0,14,112348187,9,00c4f7d5a559a0
149.143.5.65,800000090300588b1c9cef00,14,19717546,9,00588b1c9cef00
93.92.31.96,800000090300002a10231d5c,5,31812502,9,00002a10231d5c
92.65.51.105,80001f88807c05924be909db67,1,5945352,8072,No Mac indication (0x03)
113.212.75.3,80000a4c01b9ab3009,7,2968406,2636,No Mac indication (0x03)
92.64.78.80,800000090300b4de3187bfc2,6,56678495,9,00b4de3187bfc2
92.48.253.17,8000000903547fee3f30c0,0,0,9,547fee3f30c0
94.213.10.1,800000090300d4ad710d4400,23,27176586,9,00d4ad710d4400
145.128.241.34,80000009ee005c5ac76e63cf,7,41565748,9,No Mac indication (0x03)
92.68.105.161,8000000903000845d1d07800,16,59556981,9,000845d1d07800
134.19.178.81,80000a4c03ec3873d5382c,2,145499163,2636,ec3873d5382c
93.117.239.25,800007db0304fe8dc50816,18,19806765,2011,04fe8dc50816
94.231.249.1,80000009030000070e0f2f44,3,11426745,9,0000070e0f2f44
145.103.114.149,800000090300bce712653b80,17,7958030,9,00bce712653b80
109.109.105.215,800000090300b0c53ce4d080,18,31942186,9,00b0c53ce4d080
92.68.93.104,80000009030000df1d7c4780,20,69381986,9,0000df1d7c4780
145.131.182.205,80003a8c04,0,0,invalid,invalid
92.64.101.17,80000009030070695a80789c,2,35786282,9,0070695a80789c
91.219.77.31,80001f8880b6920e33bdba9a64,18,1470523,8072,No Mac indication (0x03)
144.178.71.136,80001f8880ae971c5100032066,2,34977210,8072,No Mac indication (0x03)
89.146.63.15,80000009ee000008e3fffc08,3,52591112,9,No Mac indication (0x03)
92.67.144.153,800000090300b8a377470200,6,6587591,9,00b8a377470200
94.142.240.51,80000a4c010affff0c,8,72676160,2636,No Mac indication (0x03)
95.99.144.0,502660000000010030000045,6,48774846,1344692224,not_set
92.69.123.200,8000304404464754343046544b3232303536343839,1741765535,6587779,12356,No Mac indication (0x03)
93.117.213.185,8000000903004ce176773080,74,6587782,9,004ce176773080
87.195.98.82,800000090300000000000000,3,15653080,9,00000000000000
94.210.123.255,8000000903006c410e159c00,7,27267269,9,006c410e159c00
145.94.52.255,80000009030020cfae843340,17,36939652,9,0020cfae843340
94.213.214.1,800000090300d4ad710df000,12,29514100,9,00d4ad710df000
92.109.95.1,80000009030000a289265400,32,30279407,9,0000a289265400
147.75.86.113,1ab9ecdc42906d45bb0058523ecd86e950471aa07692fad1092fa995a2f032d5,20,19307347,448392412,not_set
145.131.155.34,800000090300885a92abea00,3,313691440,9,00885a92abea00
92.69.116.92,8000304404464734304649544b3231303039363330,1738576073,9777406,12356,No Mac indication (0x03)
89.20.65.104,80000009030084b802ded584,5,1668204,9,0084b802ded584
93.117.193.131,800000090300c014fe453f00,20,19459026,9,00c014fe453f00
145.97.69.2,80000009ee000008e3fffc50,6,66199140,9,No Mac indication (0x03)
92.64.68.133,80001f8880f5d2c030c89f2168,33,15212,8072,No Mac indication (0x03)
93.117.216.137,800000090300341b2d695400,14,6173679,9,00341b2d695400
149.143.17.170,800000090300588b1c9dc080,6,9435187,9,00588b1c9dc080
94.142.208.191,800000090300500f8054cd80,15,5956156,9,00500f8054cd80
92.64.93.209,80003a8c04,0,0,invalid,invalid
87.212.49.0,502660000000010030000003,6,48774338,1344692224,not_set
87.210.172.1,502660000000010030000090,6,49642565,1344692224,not_set
91.215.6.255,800000090300286f7f43b600,6,50405452,9,00286f7f43b600
92.65.18.8,800000090300d8b1904ef238,1,67630884,9,00d8b1904ef238
92.64.150.137,80000a4c01c0a802fe,15,7273905,2636,No Mac indication (0x03)
145.11.62.0,8000000903005c5ac7f98500,10,78490745,9,005c5ac7f98500
87.213.243.3,8000000903007426ac74ed00,2,173537719,9,007426ac74ed00
145.131.254.254,800000090300286f7f5edb18,2,101607,9,00286f7f5edb18
91.227.144.98,80001f88801f75183682dba66400000000,4,57282370,8072,No Mac indication (0x03)
94.231.244.1,8000000903000021d8bde810,8,161415300,9,000021d8bde810
151.236.146.150,800000090300002cc88f69ed,2,3391205,9,00002cc88f69ed
87.195.105.0,800000090300001794197c44,21,141993534,9,00001794197c44
144.178.233.236,80000009030070df2ffb18a1,6,27933956,9,0070df2ffb18a1
92.66.73.223,80000009030058ac7831edda,20,3569655,9,0058ac7831edda
92.110.28.255,8000000903000029c2017000,8,30808589,9,000029c2017000
95.98.196.1,502660000000010030000099,3,48989825,1344692224,not_set
94.209.124.67,80000b2f05e0885d8ba71333,1,1084164,2863,No Mac indication (0x03)
94.101.104.40,80000009030070db986d2600,43,55447250,9,0070db986d2600
92.64.3.4,80000009030070ea1ab238d6,1,18230855,9,0070ea1ab238d6
89.188.29.6,800000090300503de580da81,4,37730580,9,00503de580da81
89.200.99.91,80001f8880968b9511bb39346800000000,1,100372,8072,No Mac indication (0x03)
88.85.82.193,80000a4c0388a25ee65600,4,199603676,2636,88a25ee65600
93.186.190.100,80000634b20400001014ddd196,2,122451228,1588,No Mac indication (0x03)
92.68.117.71,80000009030070db98834be8,3,4244436,9,0070db98834be8
145.224.97.213,80001f88031056ca1b886c,1,218601,8072,1056ca1b886c
92.64.1.56,80000009030084b802a4b4fe,13,5502254,9,0084b802a4b4fe
145.128.243.210,80000009ee005c5ac76e63cf,7,41565763,9,No Mac indication (0x03)
94.209.22.0,8000000903006c410e8fb800,8,29599982,9,006c410e8fb800
94.208.95.198,8000124c051c3e8437d14533,64,1169826,4684,No Mac indication (0x03)
103.104.62.2,80000a4c01b9ab3008,3,15221597,2636,No Mac indication (0x03)
109.109.112.0,800000090300a0e0af94e500,19,65426285,9,00a0e0af94e500
92.66.73.179,8000000903005488de73a480,38,18501217,9,005488de73a480
92.65.184.113,800000090300002cc802fd10,1,62538514,9,00002cc802fd10
109.109.101.33,800000090300b0c53ce4b580,22,14526396,9,00b0c53ce4b580
92.70.74.190,80001f88801f0ae045ce1f7f64,9,6404019,8072,No Mac indication (0x03)
92.111.59.158,80001f88803668343ebf6e1e4d,12,883088,8072,No Mac indication (0x03)
94.103.144.6,800000090300001a6c6324b0,8,191952567,9,00001a6c6324b0
92.64.55.183,800000090300c46413e05ad4,24,193553631,9,00c46413e05ad4
109.109.117.159,80000009030028affd10b000,16,11124971,9,0028affd10b000
88.211.134.159,800007db0380b57553f757,21,5455971,2011,80b57553f757
89.146.44.177,80000009030034b8831acf00,2,75963291,9,0034b8831acf00
94.142.212.236,80000009030058ac78269080,11,99156162,9,0058ac78269080
147.75.86.95,49ef104f641fb300d1edad73f9db4298cb30f410c3beb7c7245d98b970f528d8,16,19309066,1240404047,not_set
91.232.114.164,800000090300b0aa7727b000,21,89162258,9,00b0aa7727b000
93.117.238.115,800033870370fc8c16124e,0,0,13191,70fc8c16124e
92.64.173.15,8000000903005488debd2680,26,93247987,9,005488debd2680
94.142.209.137,80000009030070e422eb0b00,11,99145297,9,0070e422eb0b00
109.109.109.236,800000090300b0c53ce4b580,22,14526400,9,00b0c53ce4b580
87.213.160.42,8000000903001c17d3beb140,2,6467162,9,001c17d3beb140
109.235.35.25,8000000903000476b0455500,26,5259936,9,000476b0455500
109.109.100.128,80000009030028affd10b000,16,11124975,9,0028affd10b000
145.131.142.179,8000000903002c5741b5ac00,10,5930494,9,002c5741b5ac00
93.186.185.177,80000634b20400001014ccd196,2,122451180,1588,No Mac indication (0x03)
92.71.241.214,80001f88807289c855601e2464,6,7187673,8072,No Mac indication (0x03)
109.39.161.4,80000009030070708b6f2d00,12,146404645,9,0070708b6f2d00
93.191.1.80,80000009030000c164ac70c8,3,112527336,9,0000c164ac70c8
92.121.3.3,80000009034c776dd576f0,0,0,9,4c776dd576f0
89.20.80.161,80001f88808530e0111e2ffd66,6,4048388,8072,No Mac indication (0x03)
94.228.128.37,800000090300a80c0df1cf50,15,121488760,9,00a80c0df1cf50
94.142.212.31,80000009030058ac78268c80,16,4563094,9,0058ac78268c80
94.210.25.130,8000124c053c77e6054a0933,94,3730336,4684,No Mac indication (0x03)
145.220.141.131,80001f8880261889700e3bf35f00000000,17,4008417,8072,No Mac indication (0x03)
134.19.178.145,80000a4c030c599c5c6200,1,149437736,2636,0c599c5c6200
93.117.192.24,800000090300ccd8c10fd583,5,326234511,9,00ccd8c10fd583
143.179.122.1,502660000000010030000141,4,33646967,1344692224,not_set
94.190.200.153,80003a8c04,0,0,invalid,invalid
109.109.106.113,800000090300b0c53ce4ad80,34,31933949,9,00b0c53ce4ad80
87.212.192.1,502660000000010030000007,7,54763330,1344692224,not_set
92.68.221.42,80000a4c015c44dd2a,5,1474854,2636,No Mac indication (0x03)
92.108.139.1,80000009030000a289271400,8,29079174,9,0000a289271400
145.128.244.50,80000009ee000008e3fffc2c,1,39227141,9,No Mac indication (0x03)
87.215.60.62,80003a8c04,0,0,invalid,invalid
94.209.190.1,80000009030000a289271800,8,30810129,9,0000a289271800
87.209.151.1,502660000000010030000144,7,49642205,1344692224,not_set
92.64.67.0,80000009030028ac9ec31c30,6,12112749,9,0028ac9ec31c30
95.99.55.255,502660000000010030000086,6,48777418,1344692224,not_set
145.131.108.105,8000000903002cd02d2118f0,2,3635104,9,002cd02d2118f0
94.215.53.1,800000090300285261fabc00,12,29514104,9,00285261fabc00
92.66.81.250,80001f88031056ca1720c0,2,603290,8072,1056ca1720c0
145.131.228.73,800000090300c89c1d544bea,7,8457959,9,00c89c1d544bea
87.213.235.181,80001f88801465836b27e69067,4,5411811,8072,No Mac indication (0x03)
109.109.102.4,8000000903007c210e058c80,20,36338256,9,007c210e058c80
93.190.139.25,80001f888035da1238b472026600000000,2,36916220,8072,No Mac indication (0x03)
92.67.91.105,800000090300a8b456e158a8,2,45111488,9,00a8b456e158a8
94.103.156.127,8000000903000005740fb2bc,8,191952856,9,000005740fb2bc
93.117.236.137,800007db03cc208cbc1130,23,7790629,2011,cc208cbc1130
145.145.19.250,8000000903004ce1756bc260,20,33254386,9,004ce1756bc260
94.142.214.176,80000009030058ac78269080,11,99156174,9,0058ac78269080
87.210.220.1,502660000000010030000086,6,48777422,1344692224,not_set
134.19.179.73,80000a4c03ec3873d5382c,2,145499193,2636,ec3873d5382c
89.20.186.38,800000090300d4789bf79a10,14,143759275,9,00d4789bf79a10
92.65.182.178,8000000903005ca62d158380,32,4163466,9,005ca62d158380
93.117.224.79,800007db03488eeffa058b,17,2952655,2011,488eeffa058b
95.99.140.1,502660000000010030000015,6,49037687,1344692224,not_set
87.212.218.1,502660000000010030000102,10,48865230,1344692224,not_set
93.92.24.181,0000000903005c3e06c2ab20,3,33883879,9,not_set
89.149.197.83,80001f8880cd61c46d015b646400000000,9,4015765,8072,No Mac indication (0x03)
95.128.2.114,80000634b26ef4001014a0a695,1,106755378,1588,No Mac indication (0x03)
145.131.122.139,80001f888040843054bb6e1e4d,18,951435,8072,No Mac indication (0x03)
