IP,Enterprise Code,MAC,Engine Time,Engine Boots,Vendor,Scan Date,Reboot Date
185.90.199.137,1970372456.0,No Mac indication (0x03),22313854,4.0,unknown,06_03_17_41_23,09_18_24_11_23_49
185.7.99.29,1970372504.0,No Mac indication (0x03),98004160,3.0,unknown,06_03_17_41_23,04_26_22_10_18_43
185.107.38.89,25506.0,443192fb4c17,54844185,5.0,H3C,06_03_17_41_23,09_07_23_23_11_38
185.51.57.49,1588.0,No Mac indication (0x03),19713559,5.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,10_18_24_13_42_04
185.121.226.123,1970372504.0,No Mac indication (0x03),105510453,4.0,unknown,06_03_17_41_23,01_29_22_13_13_50
185.29.203.57,1970372352.0,No Mac indication (0x03),193605560,6.0,unknown,06_03_17_41_23,04_15_19_22_22_03
185.52.54.49,1991.0,cc4e241602f8,32376577,15.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,05_25_24_00_11_46
185.51.56.112,1588.0,No Mac indication (0x03),123062948,2.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,07_10_21_09_32_15
178.238.13.49,20858.0,0017100bd18000,117080718,12.0,"Casa Systems, Inc.",06_03_17_41_23,09_17_21_15_16_05
185.1.223.9,1970372352.0,No Mac indication (0x03),29579649,1.0,unknown,06_03_17_41_23,06_26_24_09_07_14
188.90.108.0,1344692224.0,not_set,49561275,6.0,unknown,06_03_17_41_23,11_08_23_02_40_08
185.90.199.130,1970372392.0,No Mac indication (0x03),85737456,26.0,unknown,06_03_17_41_23,09_15_22_09_43_47
185.94.237.19,1970372468.0,No Mac indication (0x03),98004457,3.0,unknown,06_03_17_41_23,04_26_22_10_13_46
185.94.239.252,1970372468.0,No Mac indication (0x03),98004458,3.0,unknown,06_03_17_41_23,04_26_22_10_13_45
161.51.66.197,704708758.0,2003,31063261,8.0,unknown,06_03_17_41_23,06_09_24_05_00_22
178.20.168.9,1970372352.0,No Mac indication (0x03),58790154,16.0,unknown,06_03_17_41_23,07_24_23_07_05_29
185.199.191.77,12356.0,No Mac indication (0x03),26971190,1721993960.0,"Fortinet, Inc.",06_03_17_41_23,07_26_24_13_41_33
185.107.38.13,25506.0,443192fb4c17,54844193,5.0,H3C,06_03_17_41_23,09_07_23_23_11_30
185.64.121.113,25506.0,No Mac indication (0x03),193976030,2.0,H3C,06_03_17_41_23,04_11_19_15_27_33
185.113.84.85,1588.0,No Mac indication (0x03),10914104,5.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,01_28_25_09_59_39
185.113.84.109,1588.0,No Mac indication (0x03),10915676,4.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,01_28_25_09_33_27
178.238.109.182,12356.0,No Mac indication (0x03),9204104,1739761055.0,"Fortinet, Inc.",06_03_17_41_23,02_17_25_04_59_39
185.75.159.60,11.0,7848592351e6,57556406,13.0,Hewlett-Packard,06_03_17_41_23,08_07_23_13_47_57
185.64.123.137,25506.0,No Mac indication (0x03),193976034,2.0,H3C,06_03_17_41_23,04_11_19_15_27_29
185.94.239.58,1970372468.0,No Mac indication (0x03),98002909,3.0,unknown,06_03_17_41_23,04_26_22_10_39_34
185.64.123.225,25506.0,No Mac indication (0x03),193976034,2.0,H3C,06_03_17_41_23,04_11_19_15_27_29
185.64.120.1,25506.0,No Mac indication (0x03),193976037,2.0,H3C,06_03_17_41_23,04_11_19_15_27_26
188.90.140.0,1344692224.0,not_set,34258692,4.0,unknown,06_03_17_41_23,05_03_24_05_23_11
173.199.113.145,1991.0,cc4e24374bc0,10446274,56.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,02_02_25_19_56_49
185.190.66.145,25506.0,No Mac indication (0x03),193976040,2.0,H3C,06_03_17_41_23,04_11_19_15_27_23
185.91.29.2,1970372420.0,No Mac indication (0x03),81595577,23.0,unknown,06_03_17_41_23,11_02_22_08_15_06
178.20.169.124,1991.0,001bed3caea0,547578246,0.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,01_27_08_00_37_17
185.51.56.63,1588.0,No Mac indication (0x03),40595519,0.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,02_19_24_21_09_24
185.29.201.44,1970372352.0,No Mac indication (0x03),175043985,1.0,unknown,06_03_17_41_23,11_16_19_18_21_38
178.20.170.61,1970372352.0,No Mac indication (0x03),54757001,18.0,unknown,06_03_17_41_23,09_08_23_23_24_42
185.90.197.220,1970372420.0,No Mac indication (0x03),73632243,30.0,unknown,06_03_17_41_23,02_02_23_12_17_20
185.113.85.34,1588.0,No Mac indication (0x03),70229035,3.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,03_13_23_21_37_28
185.94.239.237,1970372504.0,No Mac indication (0x03),98004189,3.0,unknown,06_03_17_41_23,04_26_22_10_18_14
188.90.209.1,1344692224.0,not_set,50080198,6.0,unknown,06_03_17_41_23,11_02_23_02_31_25
185.209.39.230,232.0,No Mac indication (0x03),1748965065,7.0,Compaq,06_03_17_41_23,01_01_70_02_03_38
188.90.87.255,1344692224.0,not_set,34258704,4.0,unknown,06_03_17_41_23,05_03_24_05_22_59
188.90.209.0,1344692224.0,not_set,50080201,6.0,unknown,06_03_17_41_23,11_02_23_02_31_22
185.90.199.105,1970372420.0,No Mac indication (0x03),73632249,30.0,unknown,06_03_17_41_23,02_02_23_12_17_14
185.90.198.130,1970372420.0,No Mac indication (0x03),81509012,30.0,unknown,06_03_17_41_23,11_03_22_08_17_51
185.7.98.46,1970372504.0,No Mac indication (0x03),98004740,3.0,unknown,06_03_17_41_23,04_26_22_10_09_03
188.90.28.1,1344692224.0,not_set,49647972,6.0,unknown,06_03_17_41_23,11_07_23_02_35_11
185.64.122.225,25506.0,No Mac indication (0x03),193976056,2.0,H3C,06_03_17_41_23,04_11_19_15_27_07
185.10.157.25,1970372352.0,No Mac indication (0x03),9209420,13.0,unknown,06_03_17_41_23,02_17_25_03_31_03
176.126.232.209,25506.0,No Mac indication (0x03),40334784,5.0,H3C,06_03_17_41_23,02_22_24_21_34_59
185.64.122.105,25506.0,No Mac indication (0x03),193976061,2.0,H3C,06_03_17_41_23,04_11_19_15_27_02
176.126.232.129,25506.0,No Mac indication (0x03),40334786,5.0,H3C,06_03_17_41_23,02_22_24_21_34_57
178.237.59.2,1970372504.0,No Mac indication (0x03),9434852,18.0,unknown,06_03_17_41_23,02_14_25_12_53_51
185.209.39.33,232.0,No Mac indication (0x03),1748965114,14.0,Compaq,06_03_17_41_23,01_01_70_02_02_49
188.90.206.1,1344692224.0,not_set,50253081,5.0,unknown,06_03_17_41_23,10_31_23_02_30_02
185.209.39.246,232.0,No Mac indication (0x03),1748965103,42.0,Compaq,06_03_17_41_23,01_01_70_02_03_00
185.138.211.105,1991.0,002438877500,107279132,92.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,01_09_22_01_55_51
178.251.29.157,1970372352.0,No Mac indication (0x03),9209427,13.0,unknown,06_03_17_41_23,02_17_25_03_30_56
178.251.29.241,1970372352.0,No Mac indication (0x03),9209428,13.0,unknown,06_03_17_41_23,02_17_25_03_30_55
185.209.39.159,232.0,No Mac indication (0x03),1748964934,12.0,Compaq,06_03_17_41_23,01_01_70_02_05_49
185.51.56.138,1588.0,No Mac indication (0x03),123062991,2.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,07_10_21_09_31_32
185.7.98.66,1970372504.0,No Mac indication (0x03),98004209,3.0,unknown,06_03_17_41_23,04_26_22_10_17_54
178.20.170.126,1970372352.0,No Mac indication (0x03),54760304,9.0,unknown,06_03_17_41_23,09_08_23_22_29_39
185.190.67.73,25506.0,No Mac indication (0x03),193976067,2.0,H3C,06_03_17_41_23,04_11_19_15_26_56
185.64.123.185,25506.0,No Mac indication (0x03),193976067,2.0,H3C,06_03_17_41_23,04_11_19_15_26_56
185.107.102.29,11.0,3ce5a63b208a,117684573,11.0,Hewlett-Packard,06_03_17_41_23,09_10_21_15_31_50
176.126.232.157,25506.0,No Mac indication (0x03),40334799,5.0,H3C,06_03_17_41_23,02_22_24_21_34_44
185.113.84.179,1588.0,No Mac indication (0x03),70229065,3.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,03_13_23_21_36_58
176.126.232.145,25506.0,No Mac indication (0x03),40334801,5.0,H3C,06_03_17_41_23,02_22_24_21_34_42
171.22.77.21,1970372352.0,No Mac indication (0x03),16495862,3.0,unknown,06_03_17_41_23,11_24_24_19_30_21
185.64.122.33,25506.0,No Mac indication (0x03),193976078,2.0,H3C,06_03_17_41_23,04_11_19_15_26_45
185.64.121.121,25506.0,No Mac indication (0x03),193976078,2.0,H3C,06_03_17_41_23,04_11_19_15_26_45
185.209.39.162,232.0,No Mac indication (0x03),1748965096,6.0,Compaq,06_03_17_41_23,01_01_70_02_03_07
185.190.67.153,25506.0,No Mac indication (0x03),193976079,2.0,H3C,06_03_17_41_23,04_11_19_15_26_44
185.132.253.4,2238.0,No Mac indication (0x03),130531027,1.0,The FreeBSD Project,06_03_17_41_23,04_14_21_23_04_16
192.87.36.4,5597.0,No Mac indication (0x03),53037586,55.0,Meinberg,06_03_17_41_23,09_28_23_21_01_37
185.110.115.1,25506.0,No Mac indication (0x03),72247148,1.0,H3C,06_03_17_41_23,02_18_23_13_02_15
185.51.56.116,1588.0,No Mac indication (0x03),10915728,4.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,01_28_25_09_32_35
185.224.131.158,232.0,No Mac indication (0x03),1748965336,5.0,Compaq,06_03_17_41_23,01_01_70_01_59_07
185.209.39.133,232.0,No Mac indication (0x03),9580954,3.0,Compaq,06_03_17_41_23,02_12_25_20_18_49
185.190.64.225,25506.0,No Mac indication (0x03),193976086,2.0,H3C,06_03_17_41_23,04_11_19_15_26_37
178.20.174.81,1970372352.0,No Mac indication (0x03),58790214,16.0,unknown,06_03_17_41_23,07_24_23_07_04_29
213.184.105.121,12356.0,No Mac indication (0x03),19942848,1728905678.0,"Fortinet, Inc.",06_02_10_44_34,10_14_24_15_03_46
213.126.77.218,12356.0,No Mac indication (0x03),10597436,1738250674.0,"Fortinet, Inc.",06_02_10_44_34,01_30_25_19_00_38
213.246.197.105,25506.0,d07e28ad670e,58372143,62.0,H3C,06_02_10_44_34,07_27_23_20_15_31
212.61.157.163,1970372544.0,No Mac indication (0x03),9326057,5.0,unknown,06_02_10_44_34,02_14_25_12_10_17
217.22.27.13,1970372504.0,No Mac indication (0x03),97887197,3.0,unknown,06_02_10_44_34,04_26_22_11_51_17
217.119.224.233,1991.0,609c9f45e233,65516964,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_35_10
217.119.226.161,1991.0,609c9f45e233,65516965,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_35_09
217.67.235.29,12356.0,No Mac indication (0x03),13702627,1735145443.0,"Fortinet, Inc.",06_02_10_44_34,12_25_24_20_27_27
212.114.114.227,4413.0,c0ffd4b837e1,30160537,2.0,Broadcom Limited,06_02_10_44_34,06_18_24_08_48_57
217.63.66.141,12356.0,No Mac indication (0x03),9009514,1739838698.0,"Fortinet, Inc.",06_02_10_44_34,02_18_25_04_06_00
217.22.17.254,1970372504.0,No Mac indication (0x03),97887755,3.0,unknown,06_02_10_44_34,04_26_22_11_41_59
213.126.119.182,8741.0,c0eae41dd294,9386266,1.0,"SonicWALL, Inc.",06_02_10_44_34,02_13_25_19_26_48
217.19.16.87,2352.0,No Mac indication (0x03),111162184,12.0,"Ericsson, Inc. (formerly 'RedBack Networks')",06_02_10_44_34,11_23_21_20_21_30
217.119.224.1,1991.0,609c9f45e233,65516983,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_34_51
217.119.239.141,1991.0,609c9f45e303,65517649,26.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_23_45
212.178.156.162,12356.0,No Mac indication (0x03),16071931,1732776005.0,"Fortinet, Inc.",06_02_10_44_34,11_28_24_10_19_03
217.22.19.253,1970372504.0,No Mac indication (0x03),97887221,3.0,unknown,06_02_10_44_34,04_26_22_11_50_53
213.126.114.194,2021.0,No Mac indication (0x03),30569889,16.0,"U.C. Davis, ECE Dept. Tom",06_02_10_44_34,06_13_24_15_06_25
212.114.114.232,4413.0,c0ffd4cb2eff,44773936,2.0,Broadcom Limited,06_02_10_44_34,01_01_24_05_32_18
217.119.232.113,1991.0,609c9f45e233,65516995,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_34_39
217.119.226.185,1991.0,609c9f45e233,65517001,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_34_33
217.100.159.14,14823.0,not_set,19332264,12.0,"Aruba, a Hewlett Packard Enterprise company",06_02_10_44_34,10_21_24_16_40_10
212.84.129.81,369629558.0,not_set,91780503,3.0,unknown,06_02_10_44_34,07_06_22_04_09_31
217.119.237.99,1991.0,609c9f45e303,65517680,26.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_23_14
217.119.233.241,1991.0,609c9f45e233,65517014,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_34_20
217.100.115.34,8741.0,2cb8ed298e00,12333653,53.0,"SonicWALL, Inc.",06_02_10_44_34,01_10_25_16_43_41
217.22.25.142,1970372504.0,No Mac indication (0x03),97887794,3.0,unknown,06_02_10_44_34,04_26_22_11_41_20
213.206.230.222,232.0,No Mac indication (0x03),1748847334,10.0,Compaq,06_02_10_44_34,01_01_70_03_49_00
217.119.238.245,1991.0,609c9f45e233,65517022,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_34_12
212.178.77.66,3224.0,No Mac indication (0x03),118174869,1.0,"NetScreen Technologies, Inc.",06_02_10_44_34,09_03_21_16_23_25
217.22.27.189,1970372504.0,No Mac indication (0x03),97887258,3.0,unknown,06_02_10_44_34,04_26_22_11_50_16
213.154.246.165,25506.0,d07e2833ad89,57279540,4.0,H3C,06_02_10_44_34,08_09_23_11_45_34
213.144.244.177,2021.0,No Mac indication (0x03),1748848210,26.0,"U.C. Davis, ECE Dept. Tom",06_02_10_44_34,01_01_70_03_34_24
213.125.161.54,3224.0,No Mac indication (0x03),25920961,1.0,"NetScreen Technologies, Inc.",06_02_10_44_34,08_06_24_10_28_33
217.119.239.1,1991.0,609c9f45e233,65517033,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_34_01
212.123.195.202,13191.0,70fc8c0c762a,15940506,13.0,OneAccess,06_02_10_44_34,11_29_24_22_49_28
213.126.80.3,12356.0,No Mac indication (0x03),9621810,1739226124.0,"Fortinet, Inc.",06_02_10_44_34,02_11_25_02_01_04
213.34.85.138,13742.0,No Mac indication (0x03),16421752,7.0,"Raritan Computer, Inc.",06_02_10_44_34,11_24_24_09_08_42
213.136.30.58,4413.0,cc40d04ab4fc,1748848258,2.0,Broadcom Limited,06_02_10_44_34,01_01_70_03_33_36
217.119.227.1,1991.0,609c9f45e233,65517041,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_33_53
217.119.226.2,1991.0,609c9f582100,57483404,24.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,08_07_23_03_07_50
217.170.19.60,1588.0,No Mac indication (0x03),92509846,6.0,"Brocade Communications Systems, Inc.",06_02_10_44_34,06_27_22_17_33_48
217.19.17.114,2352.0,No Mac indication (0x03),92302274,25.0,"Ericsson, Inc. (formerly 'RedBack Networks')",06_02_10_44_34,06_30_22_03_13_20
217.119.237.17,1991.0,609c9f45e233,65517048,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_33_46
213.125.21.218,12356.0,No Mac indication (0x03),9093572,1739754714.0,"Fortinet, Inc.",06_02_10_44_34,02_17_25_04_45_02
213.206.252.6,4413.0,a06391b7ea04,14020377,2.0,Broadcom Limited,06_02_10_44_34,12_22_24_04_11_37
217.119.227.145,1991.0,609c9f45e233,65517060,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_33_34
212.123.195.114,13191.0,70fc8c130b67,28855509,22.0,OneAccess,06_02_10_44_34,07_03_24_11_19_25
217.19.17.81,2352.0,No Mac indication (0x03),111162266,12.0,"Ericsson, Inc. (formerly 'RedBack Networks')",06_02_10_44_34,11_23_21_20_20_08
212.124.84.254,10418.0,00e08624760a,61995135,1.0,Avocent Corporation,06_02_10_44_34,06_15_23_21_52_19
217.119.237.81,1991.0,609c9f45e233,65517065,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_33_29
217.19.16.98,2352.0,No Mac indication (0x03),58555171,13.0,"Ericsson, Inc. (formerly 'RedBack Networks')",06_02_10_44_34,07_25_23_17_25_03
217.19.23.255,2352.0,No Mac indication (0x03),58555173,13.0,"Ericsson, Inc. (formerly 'RedBack Networks')",06_02_10_44_34,07_25_23_17_25_01
217.22.16.5,1970372504.0,No Mac indication (0x03),97887850,3.0,unknown,06_02_10_44_34,04_26_22_11_40_24
217.119.236.129,1991.0,609c9f45e233,65517073,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_33_21
217.119.226.30,1991.0,609c9f45e233,65517079,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_33_15
213.34.85.139,13742.0,No Mac indication (0x03),111601392,8.0,"Raritan Computer, Inc.",06_02_10_44_34,11_18_21_18_21_22
213.125.197.162,12356.0,No Mac indication (0x03),17796630,1731051434.0,"Fortinet, Inc.",06_02_10_44_34,11_08_24_11_14_04
217.119.226.147,1991.0,609c9f45e303,65517750,26.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_22_04
213.136.30.57,4413.0,cc40d04ab470,1748848310,2.0,Broadcom Limited,06_02_10_44_34,01_01_70_03_32_44
213.184.105.243,272.0,00094f6daf51,9844624,1.0,BinTec Communications GmbH,06_02_10_44_34,02_08_25_12_07_30
217.119.238.217,1991.0,609c9f45e233,65517106,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_32_48
217.119.234.153,1991.0,609c9f45e233,65517110,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_32_44
217.119.226.25,1991.0,609c9f582100,57483475,24.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,08_07_23_03_06_39
217.119.234.250,1991.0,609c9f45e233,65517118,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_32_36
217.100.55.66,8741.0,18b169cd8560,8182124,231.0,"SonicWALL, Inc.",06_02_10_44_34,02_27_25_17_55_50
217.119.224.241,1991.0,609c9f45e233,65517121,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_32_33
217.119.227.41,1991.0,609c9f45e233,65517124,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_32_30
217.119.224.242,1991.0,609c9f45e233,65517140,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_32_14
217.119.226.153,1991.0,609c9f45e233,65517141,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_32_13
217.119.143.1,1970372420.0,No Mac indication (0x03),48686690,1.0,unknown,06_02_10_44_34,11_16_23_22_39_44
217.100.123.51,8741.0,2cb8ed6f9e28,27034257,24.0,"SonicWALL, Inc.",06_02_10_44_34,07_24_24_13_13_37
213.136.30.54,4413.0,cc40d04ab490,1748848366,2.0,Broadcom Limited,06_02_10_44_34,01_01_70_03_31_48
213.126.202.186,12356.0,No Mac indication (0x03),22204636,1726643686.0,"Fortinet, Inc.",06_02_10_44_34,09_18_24_10_47_18
217.100.188.166,14823.0,not_set,12726173,24.0,"Aruba, a Hewlett Packard Enterprise company",06_02_10_44_34,01_06_25_03_41_41
213.136.30.49,4413.0,cc40d04ab9b0,1748848375,2.0,Broadcom Limited,06_02_10_44_34,01_01_70_03_31_39
217.119.238.1,1991.0,609c9f45e233,65517160,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_31_54
213.136.18.254,4413.0,8c3bad68c874,11734317,2.0,Broadcom Limited,06_02_10_44_34,01_17_25_15_12_37
213.207.92.251,52642.0,649d99d30ab9,18636487,31.0,FS.COM INC,06_02_10_44_34,10_29_24_17_56_27
217.19.17.170,2352.0,No Mac indication (0x03),58555276,13.0,"Ericsson, Inc. (formerly 'RedBack Networks')",06_02_10_44_34,07_25_23_17_23_18
212.84.159.169,369629558.0,not_set,98433801,8.0,unknown,06_02_10_44_34,04_20_22_04_01_13
217.22.19.62,1970372504.0,No Mac indication (0x03),97887976,3.0,unknown,06_02_10_44_34,04_26_22_11_38_18
217.119.233.225,1991.0,609c9f45e233,65517200,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_31_14
213.125.110.18,11.0,not_set,37487433,158.0,Hewlett-Packard,06_02_10_44_34,03_25_24_13_34_01
212.61.142.214,1970372500.0,No Mac indication (0x03),46425487,6.0,unknown,06_02_10_44_34,12_13_23_02_46_27
217.119.230.134,1991.0,609c9f45e233,65517212,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_31_02
217.119.224.21,1991.0,609c9f45e233,65517213,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_31_01
217.119.224.243,1991.0,609c9f45e303,65517883,26.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_19_51
212.123.195.186,13191.0,70fc8c1404a9,30796604,13.0,OneAccess,06_02_10_44_34,06_11_24_00_07_50
217.19.20.0,2352.0,No Mac indication (0x03),58555346,13.0,"Ericsson, Inc. (formerly 'RedBack Networks')",06_02_10_44_34,07_25_23_17_22_08
213.207.15.212,2238.0,No Mac indication (0x03),130414292,1.0,The FreeBSD Project,06_02_10_44_34,04_15_21_00_33_02
213.233.227.190,8741.0,c0eae456ef68,20903007,50.0,"SonicWALL, Inc.",06_02_10_44_34,10_03_24_12_21_07
213.189.29.1,1991.0,0012f29c3300,129416881,618.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,04_26_21_13_36_33
217.22.19.61,1970372504.0,No Mac indication (0x03),97887501,3.0,unknown,06_02_10_44_34,04_26_22_11_46_13
217.119.226.162,1991.0,609c9f45e233,65517273,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_10_44_34,05_06_23_03_30_01
