IP,Enterprise Code,MAC,Engine Time,Engine Boots,Vendor,Scan Date,Reboot Date
193.239.116.48,1970372468.0,No Mac indication (0x03),15711771.0,4.0,unknown,06_02_12_09_05,12_02_2024_15_46_14
194.120.147.243,16378.0,00042d0931a0,45.0,2.0,Sarian Systems Limited,06_02_12_09_05,06_02_2025_12_08_20
194.26.103.14,1588.0,No Mac indication (0x03),100286670.0,1.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,03_29_2022_18_44_35
193.187.191.122,1588.0,No Mac indication (0x03),70125569.0,6.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,03_13_2023_20_49_36
212.45.61.69,369629558.0,not_set,95415478.0,11.0,unknown,06_02_12_09_05,05_25_2022_03_51_07
195.20.48.25,1970372604.0,No Mac indication (0x03),8174580.0,14.0,unknown,06_02_12_09_05,02_27_2025_21_26_05
194.121.13.199,16378.0,00042d0e1f68,21789.0,1.0,Sarian Systems Limited,06_02_12_09_05,06_02_2025_06_05_56
193.34.81.170,232.0,No Mac indication (0x03),1748860112.0,8.0,Compaq,06_02_12_09_05,01_01_1970_01_40_33
193.37.204.83,1588.0,No Mac indication (0x03),70124056.0,3.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,03_13_2023_21_14_49
193.34.81.156,232.0,No Mac indication (0x03),1748834961.0,7.0,Compaq,06_02_12_09_05,01_01_1970_08_39_44
212.45.35.254,1634873911.0,not_set,94211524.0,3.0,unknown,06_02_12_09_05,06_08_2022_02_17_01
194.122.168.233,16378.0,00042d0c2cb8,6288.0,299.0,Sarian Systems Limited,06_02_12_09_05,06_02_2025_10_24_17
194.158.170.30,1970372544.0,No Mac indication (0x03),68659661.0,3.0,unknown,06_02_12_09_05,03_30_2023_20_01_24
193.187.189.129,1588.0,No Mac indication (0x03),10809193.0,5.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,01_28_2025_09_35_52
193.173.24.2,12356.0,No Mac indication (0x03),1092098.0,1747767842.0,"Fortinet, Inc.",06_02_12_09_05,05_20_2025_20_47_27
194.122.73.44,16378.0,00042d0de3b4,19246.0,1.0,Sarian Systems Limited,06_02_12_09_05,06_02_2025_06_48_19
193.37.204.161,1588.0,No Mac indication (0x03),44214743.0,0.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,01_07_2024_18_16_42
194.171.108.57,25506.0,No Mac indication (0x03),214717322.0,1.0,H3C,06_02_12_09_05,08_13_2018_08_27_03
193.34.81.67,232.0,No Mac indication (0x03),18220609.0,1.0,Compaq,06_02_12_09_05,11_03_2024_14_52_16
193.242.211.46,1970372468.0,No Mac indication (0x03),8613933.0,8.0,unknown,06_02_12_09_05,02_22_2025_19_23_32
193.187.191.41,1588.0,No Mac indication (0x03),70125677.0,6.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,03_13_2023_20_47_48
194.122.160.48,12356.0,No Mac indication (0x03),1385861.0,26.0,"Fortinet, Inc.",06_02_12_09_05,05_17_2025_11_11_24
193.34.81.181,232.0,No Mac indication (0x03),312067096.0,1.0,Compaq,06_02_12_09_05,07_13_2015_14_50_49
193.187.191.113,1588.0,No Mac indication (0x03),10809225.0,5.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,01_28_2025_09_35_20
194.120.180.61,10297.0,b2bc5d8bc2cd,144843.0,1.0,"Advantech Co., Ltd.",06_02_12_09_05,05_31_2025_19_55_02
193.187.189.17,1588.0,No Mac indication (0x03),44214795.0,0.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,01_07_2024_18_15_50
212.45.35.173,369629558.0,not_set,141963270.0,8.0,unknown,06_02_12_09_05,12_02_2020_09_54_35
193.34.81.234,232.0,No Mac indication (0x03),1748859800.0,13.0,Compaq,06_02_12_09_05,01_01_1970_01_45_45
193.187.191.194,1588.0,No Mac indication (0x03),122958114.0,2.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,07_10_2021_09_07_11
193.187.189.11,1588.0,No Mac indication (0x03),10809279.0,5.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,01_28_2025_09_34_26
194.171.108.10,25506.0,No Mac indication (0x03),214717400.0,1.0,H3C,06_02_12_09_05,08_13_2018_08_25_45
195.219.194.98,942682160.0,not_set,9417773.0,1336.0,unknown,06_02_12_09_05,02_13_2025_12_06_12
193.34.81.184,232.0,No Mac indication (0x03),1748860250.0,6.0,Compaq,06_02_12_09_05,01_01_1970_01_38_15
194.26.103.8,1588.0,No Mac indication (0x03),100286850.0,1.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,03_29_2022_18_41_35
193.177.160.158,1991.0,002438635b00,8628515.0,122.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_12_09_05,02_22_2025_15_20_30
194.109.7.218,6027.0,not_set,768873.0,1.0,"Force10 Networks, Inc.",06_02_12_09_05,05_24_2025_14_34_32
193.243.189.3,1970372392.0,No Mac indication (0x03),96428491.0,1.0,unknown,06_02_12_09_05,05_13_2022_10_27_34
195.222.119.233,2021.0,No Mac indication (0x03),1748860362.0,26.0,"U.C. Davis, ECE Dept. Tom",06_02_12_09_05,01_01_1970_01_36_23
195.184.65.1,1991.0,00243898af00,21241653.0,66.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_12_09_05,09_29_2024_15_41_32
212.45.50.132,99.0,not_set,11413497.0,9.0,SNMP Research,06_02_12_09_05,01_21_2025_09_44_08
193.242.210.2,1970372544.0,No Mac indication (0x03),8614303.0,7.0,unknown,06_02_12_09_05,02_22_2025_19_17_22
193.239.119.112,1970372548.0,No Mac indication (0x03),4881817.0,3.0,unknown,06_02_12_09_05,04_07_2025_00_05_28
194.69.22.86,1862270992.0,No Mac indication (0x03),58654317.0,28.0,unknown,06_02_12_09_05,07_24_2023_15_17_08
194.120.147.72,16378.0,00042d0edf42,93337.0,2.0,Sarian Systems Limited,06_02_12_09_05,06_01_2025_10_13_28
193.242.210.130,1970372544.0,No Mac indication (0x03),8614314.0,7.0,unknown,06_02_12_09_05,02_22_2025_19_17_11
195.169.90.58,25506.0,No Mac indication (0x03),107472990.0,3.0,H3C,06_02_12_09_05,01_05_2022_14_32_35
193.239.118.115,1970372396.0,No Mac indication (0x03),6145993.0,6.0,unknown,06_02_12_09_05,03_23_2025_08_55_52
193.37.204.98,1588.0,No Mac indication (0x03),10810952.0,4.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,01_28_2025_09_06_33
193.37.207.2,1588.0,No Mac indication (0x03),122958245.0,2.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,07_10_2021_09_05_00
193.187.189.66,1588.0,No Mac indication (0x03),44218562.0,0.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,01_07_2024_17_13_03
195.133.17.1,1970372352.0,No Mac indication (0x03),3982247.0,3.0,unknown,06_02_12_09_05,04_17_2025_09_58_18
194.150.209.12,47196.0,ec50aa904f00,38003681.0,16.0,Hewlett Packard Enterprise,06_02_12_09_05,03_19_2024_15_34_24
212.45.50.85,99.0,not_set,106263410.0,3.0,SNMP Research,06_02_12_09_05,01_19_2022_14_32_15
195.219.194.19,942682160.0,not_set,20505507.0,1784.0,unknown,06_02_12_09_05,10_08_2024_04_10_38
194.122.255.173,16378.0,00042d0ec7f6,6156.0,1.0,Sarian Systems Limited,06_02_12_09_05,06_02_2025_10_26_29
195.219.150.146,942682160.0,not_set,5459392.0,1286.0,unknown,06_02_12_09_05,03_31_2025_07_39_13
193.187.191.123,1588.0,No Mac indication (0x03),70124355.0,3.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,03_13_2023_21_09_50
194.171.108.233,25506.0,No Mac indication (0x03),255211159.0,1.0,H3C,06_02_12_09_05,05_01_2017_16_09_46
193.37.204.82,1588.0,No Mac indication (0x03),70125896.0,6.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,03_13_2023_20_44_09
194.121.12.147,16378.0,00042d08a4e1,11296.0,2.0,Sarian Systems Limited,06_02_12_09_05,06_02_2025_09_00_49
212.45.61.93,369629558.0,not_set,158292223.0,1.0,unknown,06_02_12_09_05,05_27_2020_10_05_22
194.171.108.3,25506.0,No Mac indication (0x03),134352447.0,2.0,H3C,06_02_12_09_05,02_28_2021_12_01_38
195.114.30.255,52642.0,649d99d1fd8b,86732147.0,44.0,FS.COM INC,06_02_12_09_05,09_02_2022_15_53_18
193.37.207.3,1588.0,No Mac indication (0x03),122958278.0,2.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,07_10_2021_09_04_27
193.34.81.252,232.0,No Mac indication (0x03),1748860499.0,15.0,Compaq,06_02_12_09_05,01_01_1970_01_34_06
193.187.189.131,1588.0,No Mac indication (0x03),10810426.0,5.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,01_28_2025_09_15_19
193.187.191.129,1588.0,No Mac indication (0x03),122959476.0,2.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,07_10_2021_08_44_29
193.187.191.226,1588.0,No Mac indication (0x03),70126879.0,6.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,03_13_2023_20_27_46
193.242.210.109,1970372544.0,No Mac indication (0x03),8615389.0,7.0,unknown,06_02_12_09_05,02_22_2025_18_59_16
193.242.210.113,1970372544.0,No Mac indication (0x03),8615388.0,7.0,unknown,06_02_12_09_05,02_22_2025_18_59_17
195.219.136.112,nan,invalid,20506475.0,1784.0,unknown,06_02_12_09_05,10_08_2024_03_54_30
193.187.190.3,1588.0,No Mac indication (0x03),10810420.0,5.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,01_28_2025_09_15_25
193.187.191.19,1588.0,No Mac indication (0x03),70125603.0,3.0,"Brocade Communications Systems, Inc.",06_02_12_09_05,03_13_2023_20_49_02
193.34.81.176,232.0,No Mac indication (0x03),1748861352.0,7.0,Compaq,06_02_12_09_05,01_01_1970_01_19_53
194.171.108.77,25506.0,No Mac indication (0x03),255215293.0,1.0,H3C,06_02_12_09_05,05_01_2017_15_00_52
195.35.208.6,14823.0,not_set,10864451.0,33.0,"Aruba, a Hewlett Packard Enterprise company",06_02_12_09_05,01_27_2025_18_14_54
195.38.214.33,nan,invalid,78190736.0,2.0,unknown,06_02_12_09_05,12_10_2022_12_30_09
212.32.249.89,25506.0,No Mac indication (0x03),167582749.0,1.0,H3C,06_02_12_09_05,02_09_2020_21_23_16
193.37.204.67,1588.0,No Mac indication (0x03),44569934.0,0.0,"Brocade Communications Systems, Inc.",06_06_15_17_44,01_07_2024_18_45_30
194.171.108.101,25506.0,No Mac indication (0x03),255569252.0,1.0,H3C,06_06_15_17_44,05_01_2017_15_50_12
193.187.191.2,1588.0,No Mac indication (0x03),123313259.0,2.0,"Brocade Communications Systems, Inc.",06_06_15_17_44,07_10_2021_09_36_45
193.243.189.1,1970372392.0,No Mac indication (0x03),96783584.0,1.0,unknown,06_06_15_17_44,05_13_2022_10_58_00
193.34.81.174,232.0,No Mac indication (0x03),1749215467.0,12.0,Compaq,06_06_15_17_44,01_01_1970_02_06_37
195.219.136.114,942682160.0,not_set,19036033.0,1653.0,unknown,06_06_15_17_44,10_29_2024_07_30_31
193.37.204.194,1588.0,No Mac indication (0x03),70480902.0,6.0,"Brocade Communications Systems, Inc.",06_06_15_17_44,03_13_2023_21_16_02
194.122.160.243,12356.0,No Mac indication (0x03),6133017.0,26.0,"Fortinet, Inc.",06_06_15_17_44,03_27_2025_15_40_47
194.171.108.181,25506.0,No Mac indication (0x03),255563037.0,1.0,H3C,06_06_15_17_44,05_01_2017_17_33_47
194.122.253.222,10297.0,74fe4861e82f,21879.0,1.0,"Advantech Co., Ltd.",06_06_15_17_44,06_06_2025_09_13_05
212.45.61.97,369629558.0,not_set,158647251.0,1.0,unknown,06_06_15_17_44,05_27_2020_10_36_53
193.142.59.127,232.0,fc15b48f7dc6,1749215564.0,10.0,Compaq,06_06_15_17_44,01_01_1970_02_05_00
194.121.13.233,10297.0,74fe4861ed17,20937.0,1.0,"Advantech Co., Ltd.",06_06_15_17_44,06_06_2025_09_28_47
195.210.57.60,11.0,3822d607fa13,205128088.0,5.0,Hewlett-Packard,06_06_15_17_44,12_06_2018_11_16_16
194.171.108.209,25506.0,No Mac indication (0x03),255567672.0,1.0,H3C,06_06_15_17_44,05_01_2017_16_16_32
