IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
193.187.191.19,80000634b20400001014cbd196,3,70479329,1588.0,No Mac indication (0x03),"Brocade Communications Systems, Inc."
195.20.8.125,80001f8880e143a5047c25a75c00000000,15,23294228,8072.0,No Mac indication (0x03),net-snmp
193.110.235.233,000000090300706e6dd6a43a,1,155450214,9.0,not_set,ciscoSystems
195.75.26.71,00000009030080a2355e0800,7,1861945,9.0,not_set,ciscoSystems
195.35.250.224,800000090300084fa9188580,10,51536467,9.0,00084fa9188580,ciscoSystems
194.69.180.34,800000090300706d15304400,15,8712202,9.0,00706d15304400,ciscoSystems
195.35.135.153,8000000903007411b2a9cb80,8,59524130,9.0,007411b2a9cb80,ciscoSystems
195.69.72.254,8000000903f80f6fe4c650,0,0,9.0,f80f6fe4c650,ciscoSystems
193.34.81.148,800000e804435a33343432454d424d,7,1749215412,232.0,No Mac indication (0x03),Compaq
193.148.22.9,800000090300f44e0506c340,1,43170695,9.0,00f44e0506c340,ciscoSystems
195.134.168.55,80000009030000be75907980,22,54093733,9.0,0000be75907980,ciscoSystems
195.35.227.184,8000000903007cad4f9b5e00,27,11152397,9.0,007cad4f9b5e00,ciscoSystems
195.35.249.225,8000000903005cb12e090180,6,9857198,9.0,005cb12e090180,ciscoSystems
195.212.228.128,00000009030080a2355ca800,9,2467942,9.0,not_set,ciscoSystems
193.56.239.177,80003a8c04,0,0,,invalid,
194.126.241.29,80001f8880b5e099750c39f45400000000,9,250464227,8072.0,No Mac indication (0x03),net-snmp
195.35.242.248,80000009030010b3d522ee00,4,110670886,9.0,0010b3d522ee00,ciscoSystems
195.35.199.224,800000090300cc7f766c1800,14,29628718,9.0,00cc7f766c1800,ciscoSystems
193.34.81.227,800000e804435a33353439524a5843,13,1749215411,232.0,No Mac indication (0x03),Compaq
195.169.190.0,80000009030040017a4a6b70,46,93907824,9.0,0040017a4a6b70,ciscoSystems
